xmi:type,name,xmi:id,description
OpaqueBehavior,OpaqueBehaviorOfSetInitCompleted,_a2zfYDkhEea8uOUb4gQg2Q,Set(InitCompleted)
StateMachine,StampACTAutomaticExecute,_kAhmsGVEEeaSMugellPalg,Stamp_ACT_AutomaticExecute
Transition,CheckAllowedToOperateANDWPAvailableDISwitchTrue,_xweIgGVEEeaSMugellPalg,[Check_Allowed_To_Operate AND WPAvailable.DI_SwitchTrue]
Transition,AutomaticExecuteCompleted,_IZNP8GVFEeaSMugellPalg,[AutomaticExecuteCompleted]
Transition,WPStamped,_JxLIcGVFEeaSMugellPalg,[WPStamped]
Transition,TRUE,_x6CnkLe_EeaN5KNu953fkQ,[true]
Transition,IsStampingANDNOTWPStamped,_vL7k0NgnEeaLleG51tH3Eg,[IsStamping AND NOT WPStamped]
Transition,CheckAllowedToOperateNADafterT500ms,_CAMVENgoEeaLleG51tH3Eg,[Check_Allowed_To_Operate NAD after(T#500ms)]
Transition,NOTWPAvailableDISwitchTrue,_jFOkgO0qEeaas4YgnJyohg,[NOT WPAvailable.DI_SwitchTrue]
Transition,NOTAutomaticExecuteCompleted,_mSaSMO0qEeaas4YgnJyohg,[NOT AutomaticExecuteCompleted]
Pseudostate,Pseudostatev4y1MGVEEeaSMugellPalg,_v4y1MGVEEeaSMugellPalg,
State,StampWP,_2J3xsGVEEeaSMugellPalg,Stamp_WP
OpaqueBehavior,OpaqueBehaviorOfStampWP,_7eiJQGVEEeaSMugellPalg,ACT_Stamp()
State,SetAutomationExecute,_BXNM0GVFEeaSMugellPalg,SetAutomationExecute
OpaqueBehavior,OpaqueBehaviorOfSetAutomationExecute,_GlX60GVFEeaSMugellPalg,Set(AutomaticExecuteCompleted)
FinalState,FinalStateHn2EcGVFEeaSMugellPalg,_Hn2EcGVFEeaSMugellPalg,
State,Interstep,_cAj8INgnEeaLleG51tH3Eg,Interstep
State,PrepareStamp,_hRY8kNgnEeaLleG51tH3Eg,PrepareStamp
OpaqueBehavior,OpaqueBehaviorOfPrepareStamp,_qmsfENgnEeaLleG51tH3Eg,Reset(WPStamped); Set(IsStamping);
State,Dummy2,_YXyxcO0qEeaas4YgnJyohg,Dummy2
State,Dummy1,_aBWJMO0qEeaas4YgnJyohg,Dummy1
StateMachine,StampACTEmergencyStop,_ax-HIEmSEeaPbYa44WUTPg,Stamp_ACT_EmergencyStop
Transition,NOTInitCompletedANDNOTAutomaticExecuteCompleted,_SUfvEEmTEeaPbYa44WUTPg,[NOT InitCompleted AND NOT AutomaticExecuteCompleted]
Transition,stampingCylinderRetracted,_Zf3JkEmTEeaPbYa44WUTPg,[stampingCylinder.Retracted]
Transition,TransitionbUz5AEmTEeaPbYa44WUTPg,_bUz5AEmTEeaPbYa44WUTPg,
Transition,EmergencyHandled,_cd67cGVFEeaSMugellPalg,[EmergencyHandled]
Transition,slidingCylinderExtended,_5yMzYGV9Eeab9L8V4_TyWg,[slidingCylinder.Extended]
Transition,NOTEmergencyHandled,_lREgYKdiEeaW3-nj19_RIA,[NOT EmergencyHandled]
Transition,TransitionubqJANgoEeaLleG51tH3Eg,_ubqJANgoEeaLleG51tH3Eg,
Transition,TransitionBbFAYNgpEeaLleG51tH3Eg,_BbFAYNgpEeaLleG51tH3Eg,
Pseudostate,Pseudostate2XIFQEmSEeaPbYa44WUTPg,_2XIFQEmSEeaPbYa44WUTPg,
State,ExtendSlidingCylinder,_35yK0EmSEeaPbYa44WUTPg,ExtendSlidingCylinder
OpaqueBehavior,OpaqueBehaviorOfExtendSlidingCylinder,_CLx_EEmTEeaPbYa44WUTPg,monostableCylinder.ACT_Extend()
State,RetractStampingCylinder,_70ZmQEmSEeaPbYa44WUTPg,RetractStampingCylinder
OpaqueBehavior,OpaqueBehaviorOfRetractStampingCylinder,_Ej3QwEmTEeaPbYa44WUTPg,bistableCylinder.ACT_Retract()
FinalState,FinalStateXTGIEmTEeaPbYa44WUTPg,_XTG-IEmTEeaPbYa44WUTPg,
State,EmergencyHandled,_UrQ3cGVFEeaSMugellPalg,Emergency_Handled
OpaqueBehavior,OpaqueBehaviorOfEmergencyHandled,_YhSGwGVFEeaSMugellPalg,Now(EmergencyHandled)
State,ResetVariables,_H8NfMKdiEeaW3-nj19_RIA,ResetVariables
OpaqueBehavior,OpaqueBehaviorOfResetVariables,_Sl2XYKdiEeaW3-nj19_RIA,InitCompleted:=FALSE; AutomaticExecuteCompleted:=FALSE; IsStamping:=FALSE AND WPStamped:=FALSE; propValve.AO_SetPressure:=0; WPType:=NULL; WPWeight:=NULL;
StateMachine,StampStateMachine,_dEhQUNgjEeaLleG51tH3Eg,Stamp_StateMachine
Transition,TransitiontXRtINgjEeaLleG51tH3Eg,_tXRtINgjEeaLleG51tH3Eg,
Transition,Transitionu3BBkNgjEeaLleG51tH3Eg,_u3BBkNgjEeaLleG51tH3Eg,
Pseudostate,Pseudostatefwz4NgjEeaLleG51tH3Eg,_f-wz4NgjEeaLleG51tH3Eg,
State,State,_gdmE8NgjEeaLleG51tH3Eg,State
OpaqueBehavior,OpaqueBehaviorOfState,_rKtu8NgjEeaLleG51tH3Eg,Panel(); StartButton:=panel.StartButton; EmergencyStop:=panel.EmergencyStop; Check_Allowed_To_Operate := Main.Crane_Allow_Stamp_to_Operate; Check_WPType:=Main.Crane_WPType;
FinalState,FinalStatet30OYNgjEeaLleG51tH3Eg,_t30OYNgjEeaLleG51tH3Eg,
Operation,ACTStamp,_101JsBHdEeaIeI6F5gdpJg,ACT_Stamp
Operation,ACTInit,_z8WlIBHdEeaIeI6F5gdpJg,ACT_Init
Operation,ACTAutomaticExecute,_WBWCAGRzEeaP7aiWefDRgg,ACT_AutomaticExecute
Operation,ACTEmergencyStop,_cXOqMEmREeaPbYa44WUTPg,ACT_EmergencyStop
Class,PicAlphaConveyor,_5QIQAOcBEeayP7zJxSzVpQ,PicAlphaConveyor
Property,psSwitch,_GoNPsOeXEealgdEhVOTJ7w,psSwitch
Property,psEnd,_Kjq_sueXEealgdEhVOTJ7w,psEnd
Property,switch,_ONdJ0OeXEealgdEhVOTJ7w,switch
Property,motor,_QV6rIueXEealgdEhVOTJ7w,motor
Property,CheckAllowedToInit,_Tt7IwOeXEealgdEhVOTJ7w,Check_AllowedToInit
Property,CheckAllowedToReceive,_VqkboOeXEealgdEhVOTJ7w,Check_AllowedToReceive
Property,CheckAllowedToSend,_YFlskOeXEealgdEhVOTJ7w,Check_AllowedToSend
Property,CheckFollowConveyorInitCompleted,_aI5BEOeXEealgdEhVOTJ7w,Check_FollowConveyor_InitCompleted
Property,CheckFollowConveyorAutomaticExecuteCompleted,_boo8kOeXEealgdEhVOTJ7w,Check_FollowConveyor_AutomaticExecuteCompleted
Property,InitCompleted,_d05YwOeXEealgdEhVOTJ7w,InitCompleted
Property,FollowConveyorAllowedToInit,_fjBugOeXEealgdEhVOTJ7w,FollowConveyor_AllowedToInit
Property,FollowConveyorAllowedToOperate,_hUynEOeXEealgdEhVOTJ7w,FollowConveyor_AllowedToOperate
Property,AutomaticExecuteReceivingCompleted,_i5laoOeXEealgdEhVOTJ7w,AutomaticExecuteReceivingCompleted
Property,AutomaticExecuteSendingCompleted,_lwad0OeXEealgdEhVOTJ7w,AutomaticExecuteSendingCompleted
Property,EmergencyHandled,_n_SJIOeXEealgdEhVOTJ7w,EmergencyHandled
Property,NumberOfWPs,_p-iEEOeXEealgdEhVOTJ7w,NumberOfWPs
Property,WPSeperated,_rqfPkOeXEealgdEhVOTJ7w,WPSeperated
StateMachine,PicAlphaConveyorACTSeperateWP,_CFrqQOeYEealgdEhVOTJ7w,PicAlphaConveyor_ACT_SeperateWP
Transition,NOTWPSeperated,_W3TfEOeYEealgdEhVOTJ7w,[NOT WPSeperated]
Transition,switchExtended,_ZD4rYOeYEealgdEhVOTJ7w,[switch.Extended]
Transition,switchRetracted,_bAwAsOeYEealgdEhVOTJ7w,[switch.Retracted]
Transition,WPSeperated,_dPfwMOeYEealgdEhVOTJ7w,[WPSeperated]
Pseudostate,PseudostateIOI2QOeYEealgdEhVOTJ7w,_IOI2QOeYEealgdEhVOTJ7w,
State,ExtendSwitch,_I0NXwOeYEealgdEhVOTJ7w,ExtendSwitch
OpaqueBehavior,OpaqueBehaviorOfExtendSwitch,_Mb7FUOeYEealgdEhVOTJ7w,switch.ACT_Extend()
State,RetractSwitch,_NOM20OeYEealgdEhVOTJ7w,RetractSwitch
OpaqueBehavior,OpaqueBehaviorOfRetractSwitch,_PlyZQOeYEealgdEhVOTJ7w,switch.ACT_Retract()
State,WPSeperated,_R652gOeYEealgdEhVOTJ7w,WP_Seperated
OpaqueBehavior,OpaqueBehaviorOfWPSeperated,_UnWOoOeYEealgdEhVOTJ7w,Now(WPSeperated)
FinalState,FinalStateVqXx4OeYEealgdEhVOTJ7w,_VqXx4OeYEealgdEhVOTJ7w,
StateMachine,PicAlphaConveyorACTInit,_jFFqkOeYEealgdEhVOTJ7w,PicAlphaConveyor_ACT_Init
Transition,TRUE,_qAeS4OeZEealgdEhVOTJ7w,[TRUE]
Transition,CheckAllowedToInitANDNOTInitCompleted,_s5AmQOeZEealgdEhVOTJ7w,[Check_AllowedToInit AND NOT InitCompleted]
Transition,afterT500ms,_wI630OeZEealgdEhVOTJ7w,[after(T#500ms)]
Transition,CheckAllowedToInitANDNOTInitCompleted,_zWBF8OeZEealgdEhVOTJ7w,[Check_AllowedToInit AND NOT InitCompleted]
Transition,NOTCheckAllowedToInitORInitCompleted,_2JCAIOeZEealgdEhVOTJ7w,[NOT Check_AllowedToInit OR InitCompleted]
Transition,switchRetracted,__R63QOeZEealgdEhVOTJ7w,[switch.Retracted]
Transition,afterT2s,_A-twQOeaEealgdEhVOTJ7w,[after(T#2s)]
Transition,motorTurningClockwise,_DzbTkOeaEealgdEhVOTJ7w,[motor.TurningClockwise]
Transition,motorStoppedANDafterT2s,_H_frYOeaEealgdEhVOTJ7w,[motor.Stopped AND after(T#2s)]
Transition,CheckFollowConveyorInitCompleted,_N2yO4OeaEealgdEhVOTJ7w,[Check_FollowConveyor_InitCompleted]
Transition,InitCompleted,_QzcNQOeaEealgdEhVOTJ7w,[InitCompleted]
Pseudostate,PseudostateuSsLcOeYEealgdEhVOTJ7w,_uSsLcOeYEealgdEhVOTJ7w,
State,InitACTInitalisation,_vJt6EOeYEealgdEhVOTJ7w,Init_ACT_Initalisation
OpaqueBehavior,OpaqueBehaviorOfInitACTInitalisation,_1Fy28OeYEealgdEhVOTJ7w,Reset(InitCompleted)
State,Interstep,_24zssOeYEealgdEhVOTJ7w,Interstep
Pseudostate,Pseudostate4UvfMOeYEealgdEhVOTJ7w,_4UvfMOeYEealgdEhVOTJ7w,
State,RetractSwitch,_8iD0MOeYEealgdEhVOTJ7w,RetractSwitch
OpaqueBehavior,OpaqueBehaviorOfRetractSwitch,_A6VcAOeZEealgdEhVOTJ7w,switch.ACT_Retract()
State,Wait,_BaUjoOeZEealgdEhVOTJ7w,Wait
State,ConveyorForward,_IKUQwOeZEealgdEhVOTJ7w,ConveyorForward
OpaqueBehavior,OpaqueBehaviorOfConveyorForward,_L6k2UOeZEealgdEhVOTJ7w,motor.ACT_TurnClockwise()
State,StopConveyor,_Mc0AsOeZEealgdEhVOTJ7w,StopConveyor
OpaqueBehavior,OpaqueBehaviorOfStopConveyor,_O3zccOeZEealgdEhVOTJ7w,motor.ACT_Stop()
State,AllowFollowConveyorToInitialise,_VConAOeZEealgdEhVOTJ7w,AllowFollowConveyor_ToInitialise
OpaqueBehavior,OpaqueBehaviorOfAllowFollowConveyorToInitialise,_ad1EYOeZEealgdEhVOTJ7w,Set(FollowConveyorAllowedToInit)
OpaqueBehavior,OpaqueBehaviorOfAllowFollowConveyorToInitialise,_b-HLYOeZEealgdEhVOTJ7w,Reset(FollowConveyorAllowedToInit)
State,InitCompleted,_hiwfsOeZEealgdEhVOTJ7w,Init_Completed
OpaqueBehavior,OpaqueBehaviorOfInitCompleted,_kZeOIOeZEealgdEhVOTJ7w,Set(InitCompleted)
FinalState,FinalStatemPCooOeZEealgdEhVOTJ7w,_mPCooOeZEealgdEhVOTJ7w,
StateMachine,PicAlphaConveyorACTAutomaticExecute,_awt8cOefEealgdEhVOTJ7w,PicAlphaConveyor_ACT_AutomaticExecute
Transition,NOTAutomaticExecuteReceivingCompletedANDNOTAutomaticExecuteSendingCompleted,_lk-JMOefEealgdEhVOTJ7w,[NOT AutomaticExecuteReceivingCompleted AND NOT AutomaticExecuteSendingCompleted]
Transition,CheckAllowedToReceive,_F62rYOegEealgdEhVOTJ7w,[Check_AllowedToReceive]
Transition,CheckAllowedToReceiveANDafterT100ms,_Ox6LoOegEealgdEhVOTJ7w,[Check_AllowedToReceive AND after(T#100ms)]
Transition,motorTurningClockwiseANDafterT1000ms,_Qd2JAOegEealgdEhVOTJ7w,[motor.TurningClockwise AND after(T#1000ms)]
Transition,motorStopped,_T8uqsOegEealgdEhVOTJ7w,[motor.Stopped]
Transition,AutomaticExecuteReceivingCompleted,_ZutQYOegEealgdEhVOTJ7w,[AutomaticExecuteReceivingCompleted]
Transition,NOTCheckAllowedToReceiveANDafterT100ms,_ocUUUOegEealgdEhVOTJ7w,[NOT Check_AllowedToReceive AND after(T#100ms)]
Transition,CheckAllowedToSend,_vbBy4OegEealgdEhVOTJ7w,[Check_AllowedToSend]
Transition,NumberOfWPs0,_rbzu0OehEealgdEhVOTJ7w,[NumberOfWPs<=0]
Transition,NumberOfWPs0,_zKNk8OehEealgdEhVOTJ7w,[NumberOfWPs>0]
Transition,Transition5ZHXMOehEealgdEhVOTJ7w,_5ZHXMOehEealgdEhVOTJ7w,
Transition,CheckFollowConveyorAutomaticExecuteCompleted,_AOJVUOeiEealgdEhVOTJ7w,[Check_FollowConveyor_AutomaticExecuteCompleted]
Transition,motorStopped,_EwoCAOeiEealgdEhVOTJ7w,[motor.Stopped]
Transition,WPSeperatedANDafterT2s,_G_-OcOeiEealgdEhVOTJ7w,[WPSeperated AND after(T#2s)]
Transition,motorTurningClockwise,_L_gDgOeiEealgdEhVOTJ7w,[motor.TurningClockwise]
Transition,NumberOfWPs3,_OnD7oOeiEealgdEhVOTJ7w,[NumberOfWPs=3]
Transition,CheckAllowedToSendANDafterT100ms,_Rct6IOeiEealgdEhVOTJ7w,[Check_AllowedToSend AND after(T#100ms)]
Transition,NOTCheckAllowedToSendANDafterT100ms,_YEgGcOeiEealgdEhVOTJ7w,[NOT Check_AllowedToSend AND after(T#100ms)]
Pseudostate,PseudostateiogQOefEealgdEhVOTJ7w,_io_gQOefEealgdEhVOTJ7w,
Pseudostate,PseudostatekUjDIOefEealgdEhVOTJ7w,_kUjDIOefEealgdEhVOTJ7w,
State,ConveyorForwardsReceiving,_w0PeAOefEealgdEhVOTJ7w,ConveyorForwards_Receiving
OpaqueBehavior,OpaqueBehaviorOfConveyorForwardsReceiving,_2jA-sOefEealgdEhVOTJ7w,motor.ACT_TurnClockwise()
State,StopConveyorReceiving,_4q7GYOefEealgdEhVOTJ7w,StopConveyor_Receiving
OpaqueBehavior,OpaqueBehaviorOfStopConveyorReceiving,_7SCSkOefEealgdEhVOTJ7w,motor.ACT_Stop()
State,ReceivingCompleted,_9hpkwOefEealgdEhVOTJ7w,ReceivingCompleted
OpaqueBehavior,OpaqueBehaviorOfReceivingCompleted,_Ap8ycOegEealgdEhVOTJ7w,Now(AutomaticExecuteReceivingCompleted)
FinalState,FinalStateEdc5QOegEealgdEhVOTJ7w,_Edc5QOegEealgdEhVOTJ7w,
Pseudostate,PseudostatefS7G4OegEealgdEhVOTJ7w,_fS7G4OegEealgdEhVOTJ7w,
Pseudostate,PseudostatenCRQOegEealgdEhVOTJ7w,_nCR_QOegEealgdEhVOTJ7w,
State,ThreeWPsAvailable,_0SQnkOegEealgdEhVOTJ7w,ThreeWPsAvailable
OpaqueBehavior,OpaqueBehaviorOfThreeWPsAvailable,_7TRMMOegEealgdEhVOTJ7w,NumberOfWPs:=3
State,ConveyorForwardsSending,_946_0OegEealgdEhVOTJ7w,ConveyorForwards_Sending
OpaqueBehavior,OpaqueBehaviorOfConveyorForwardsSending,_CtVxEOehEealgdEhVOTJ7w,motor.ACT_TurnClockwise()
State,SeperateWP,_FTsIQOehEealgdEhVOTJ7w,SeperateWP
OpaqueBehavior,OpaqueBehaviorOfSeperateWP,_H5yAwOehEealgdEhVOTJ7w,ACT_SeperateWP()
State,StopConveyorSending,_KfgF0OehEealgdEhVOTJ7w,StopConveyor_Sending
OpaqueBehavior,OpaqueBehaviorOfStopConveyorSending,_Oh9OoOehEealgdEhVOTJ7w,motor.ACT_Stop()
State,SortWP,_ULfC8OehEealgdEhVOTJ7w,SortWP
OpaqueBehavior,OpaqueBehaviorOfSortWP,_XyxSsOehEealgdEhVOTJ7w,Set(FollowConveyorAllowedToOperate)
OpaqueBehavior,OpaqueBehaviorOfSortWP,_ZZ1XIOehEealgdEhVOTJ7w,Reset(FollowConveyorAllowedToOperate)
State,ReduceWPNumber,_fr_4wOehEealgdEhVOTJ7w,ReduceWPNumber
OpaqueBehavior,OpaqueBehaviorOfReduceWPNumber,_jyLD8OehEealgdEhVOTJ7w,NumberOfWPs:=NumberOfWPs-1
Pseudostate,PseudostateoqW64OehEealgdEhVOTJ7w,_oqW64OehEealgdEhVOTJ7w,
StateMachine,PicAlphaConveyorACTEmergencyStop,_eTQuwOeiEealgdEhVOTJ7w,PicAlphaConveyor_ACT_EmergencyStop
Transition,NOTEmergencyHandled,_KLq48OejEealgdEhVOTJ7w,[NOT EmergencyHandled]
Transition,NOTInitCompletedANDNOTAutomaticExecuteReceivingCompleted,_T1G4YOejEealgdEhVOTJ7w,[NOT InitCompleted AND NOT AutomaticExecuteReceivingCompleted]
Transition,motorStopped,_XRTScOejEealgdEhVOTJ7w,[motor.Stopped]
Transition,switchRetracted,_ZWgrcOejEealgdEhVOTJ7w,[switch.Retracted]
Transition,EmergencyHandled,_iSw0wOejEealgdEhVOTJ7w,[EmergencyHandled]
Pseudostate,Pseudostatejuu48OeiEealgdEhVOTJ7w,_juu48OeiEealgdEhVOTJ7w,
State,ResetVariables,_kR9h0OeiEealgdEhVOTJ7w,ResetVariables
OpaqueBehavior,OpaqueBehaviorOfResetVariables,_3xuGIOeiEealgdEhVOTJ7w,InitCompleted:=FALSE; FollowConveyor_AllowedToInit:=FALSE; FollowConveyor_AllowedToOperate:=FALSE; AutomaticExecuteReceivingCompleted:=FALSE; AutomaticExecuteSendingCompleted:=FALSE; NumberOfWPs:=0; WPSeperated:=FALSE; Check_FollowConveyor_InitCompleted:=FALSE; Check_AllowedToReceive:=FALSE; Check_AllowedToSend:=FALSE; Check_FollowConveyor_AutomaticExecuteCompleted:=FALSE;
State,StopConveyor,_9whm4OeiEealgdEhVOTJ7w,StopConveyor
OpaqueBehavior,OpaqueBehaviorOfStopConveyor,__-prUOeiEealgdEhVOTJ7w,motor.ACT_Stop()
State,RetractSwitch,_AaB_wOejEealgdEhVOTJ7w,RetractSwitch
OpaqueBehavior,OpaqueBehaviorOfRetractSwitch,_CrfFAOejEealgdEhVOTJ7w,scitch.ACT_Retract()
State,PicAlphaConveyorEmergencyHandeld,_DKbq0OejEealgdEhVOTJ7w,PicAlphaConveyor_EmergencyHandeld
OpaqueBehavior,OpaqueBehaviorOfPicAlphaConveyorEmergencyHandeld,_GwZr8OejEealgdEhVOTJ7w,Now(EmergencyHandled)
FinalState,FinalStateIhJ34OejEealgdEhVOTJ7w,_IhJ34OejEealgdEhVOTJ7w,
StateMachine,PicAlphaConveyorStateMachine,_R-olUOerEealgdEhVOTJ7w,PicAlphaConveyor_StateMachine
Transition,TransitionqqpzIOerEealgdEhVOTJ7w,_qqpzIOerEealgdEhVOTJ7w,
Transition,TransitionyNAKQOerEealgdEhVOTJ7w,_yNAKQOerEealgdEhVOTJ7w,
Pseudostate,PseudostateZvRQEOerEealgdEhVOTJ7w,_ZvRQEOerEealgdEhVOTJ7w,
State,State,_aYX3cOerEealgdEhVOTJ7w,State
OpaqueBehavior,OpaqueBehaviorOfState,_nNqH0OerEealgdEhVOTJ7w,Check_AllowedToInit := Main.Check_PicAlphaConveyor_AllowedToInit; Check_AllowedToReceive := Main.Check_PicAlphaConveyor_AllowedToReceive; Check_AllowedToSend := Main.Check_PicAlphaConveyor_AllowedToSend; Check_FollowConveyor_InitCompleted := Main.Check_PicAlphaConveyor_FollowConveyor_InitCompleted; Check_FollowConveyor_AutomaticExecuteCompleted := Main.Check_PicAlphaConveyor_FollowConveyor_AutomaticExecuteCompleted;
FinalState,FinalStatewp3jkOerEealgdEhVOTJ7w,_wp3jkOerEealgdEhVOTJ7w,
Operation,ACTSeperateWP,_v21UMOeXEealgdEhVOTJ7w,ACT_SeperateWP
Operation,ACTInit,_xOgRwOeXEealgdEhVOTJ7w,ACT_Init
Operation,ACTAutomaticExecute,_yv06kOeXEealgdEhVOTJ7w,ACT_AutomaticExecute
Operation,ACTEmergencyStop,_0RjMAOeXEealgdEhVOTJ7w,ACT_EmergencyStop
Class,SmallSortingConveyor,_-ESikOcBEeayP7zJxSzVpQ,SmallSortingConveyor
Property,psBeginning,_7lsX8eerEealgdEhVOTJ7w,psBeginning
Property,psBevorSwitch,_-GmOcuerEealgdEhVOTJ7w,psBevorSwitch
Property,indSensor,_DqsJIuesEealgdEhVOTJ7w,indSensor
Property,optSensor,_L0sWIuesEealgdEhVOTJ7w,optSensor
Property,ramp,_PPlIoOesEealgdEhVOTJ7w,ramp
Property,motor,_REQyUuesEealgdEhVOTJ7w,motor
Property,switch,_TFLhMuesEealgdEhVOTJ7w,switch
Property,CheckAllowedToInit,_YZhvsOesEealgdEhVOTJ7w,Check_AllowedToInit
Property,CheckAllowedToOperate,_aYqV4OesEealgdEhVOTJ7w,Check_AllowedToOperate
Property,CheckFollowConveyorInitCompleted,_b36iIOesEealgdEhVOTJ7w,Check_FollowConveyor_InitCompleted
Property,CheckFollowConveyorAutomaticExecuteCompleted,_dV90gOesEealgdEhVOTJ7w,Check_FollowConveyor_AutomaticExecuteCompleted
Property,InitCompleted,_fVBiMOesEealgdEhVOTJ7w,InitCompleted
Property,FollowConveyorAllowedToInit,_gy3ZMOesEealgdEhVOTJ7w,FollowConveyor_AllowedToInit
Property,FollowConveyorAllowedToOperate,_iO_Y8OesEealgdEhVOTJ7w,FollowConveyor_AllowedToOperate
Property,AutomaticExecuteCompleted,_kxwQoOesEealgdEhVOTJ7w,AutomaticExecuteCompleted
Property,EmergencyHandled,_msffAOesEealgdEhVOTJ7w,EmergencyHandled
Property,IsSorting,_odrv0OesEealgdEhVOTJ7w,IsSorting
Property,WPSorted,_qcXqEOesEealgdEhVOTJ7w,WPSorted
Property,WPTypeChecked,_sACcQOesEealgdEhVOTJ7w,WPTypeChecked
Property,TargetChanged,_waoYQOesEealgdEhVOTJ7w,TargetChanged
Property,WPType,_ywVEUOesEealgdEhVOTJ7w,WPType
Property,CurrentTarget,_3X5sYOesEealgdEhVOTJ7w,CurrentTarget
Property,PriorityWhite,_Ik91UOetEealgdEhVOTJ7w,Priority_White
Property,PriorityBlack,_MEVfMOetEealgdEhVOTJ7w,Priority_Black
Property,PriorityMetallic,_OmxmwOetEealgdEhVOTJ7w,Priority_Metallic
StateMachine,SmallSortingConveyorACTChangeTarget,_vJMPcOe1EealgdEhVOTJ7w,SmallSortingConveyor_ACT_ChangeTarget
Transition,NOTTargetChanged,_b1swEOe2EealgdEhVOTJ7w,[NOT TargetChanged]
Transition,TransitionenEEcOe2EealgdEhVOTJ7w,_enEEcOe2EealgdEhVOTJ7w,
Transition,WPTypeWhite,_iqjvEOe2EealgdEhVOTJ7w,[WPType:=White]
Transition,WPTypeBlack,_lRYnYOe2EealgdEhVOTJ7w,[WPType:=Black]
Transition,WPTypeMetallic,_oJh5MOe2EealgdEhVOTJ7w,[WPType:=Metallic]
Transition,PriorityWhite1,_wu7owOe2EealgdEhVOTJ7w,[Priority_White=1]
Transition,Transition4IMVUOe2EealgdEhVOTJ7w,_4IMVUOe2EealgdEhVOTJ7w,
Transition,PriorityWhite2,_9by88Oe2EealgdEhVOTJ7w,[Priority_White=2]
Transition,PriorityBlack1,_B5444Oe3EealgdEhVOTJ7w,[Priority_Black=1]
Transition,PriorityBlack2,_GISzAOe3EealgdEhVOTJ7w,[Priority_Black=2]
Transition,TransitionOUCscOe3EealgdEhVOTJ7w,_OUCscOe3EealgdEhVOTJ7w,
Transition,TransitionXQitYOe3EealgdEhVOTJ7w,_XQitYOe3EealgdEhVOTJ7w,
Transition,PriorityMeallic1,_at5lEOe3EealgdEhVOTJ7w,[Priority_Meallic=1]
Transition,PriorityMeallic2,_deyYUOe3EealgdEhVOTJ7w,[Priority_Meallic=2]
Transition,TargetChanged,_q5SOkOe3EealgdEhVOTJ7w,[TargetChanged]
Transition,CurrentTargetConveyor,_stbswOe3EealgdEhVOTJ7w,[CurrentTarget=Conveyor]
Transition,ChurrentTargetRamp1,_xG8qsOe3EealgdEhVOTJ7w,[ChurrentTarget=Ramp1]
Pseudostate,Pseudostate3gJTUOe1EealgdEhVOTJ7w,_3gJTUOe1EealgdEhVOTJ7w,
State,ResetTargets,_4i5JwOe1EealgdEhVOTJ7w,ResetTargets
OpaqueBehavior,OpaqueBehaviorOfResetTargets,_9QKKIOe1EealgdEhVOTJ7w,CurrentTarget:=NULL
State,White,__du08Oe1EealgdEhVOTJ7w,White
OpaqueBehavior,OpaqueBehaviorOfWhite,_FYva0Oe2EealgdEhVOTJ7w,Priority_White:=1
State,Black,_Abv8YOe2EealgdEhVOTJ7w,Black
OpaqueBehavior,OpaqueBehaviorOfBlack,_Gq4_MOe2EealgdEhVOTJ7w,Priority_Black:=1
State,Metallic,_By25QOe2EealgdEhVOTJ7w,Metallic
OpaqueBehavior,OpaqueBehaviorOfMetallic,_I1xiYOe2EealgdEhVOTJ7w,Priority_Metallic:=1
State,Conveyor,_LNpYsOe2EealgdEhVOTJ7w,Conveyor
OpaqueBehavior,OpaqueBehaviorOfConveyor,_Qg3l0Oe2EealgdEhVOTJ7w,CurrentTarget:=Conveyor
State,RampEnd,_MbhhEOe2EealgdEhVOTJ7w,Ramp_End
OpaqueBehavior,OpaqueBehaviorOfRampEnd,_US1bkOe2EealgdEhVOTJ7w,CurrentTarget:=Ramp1
Pseudostate,PseudostateahXaYOe2EealgdEhVOTJ7w,_ahXaYOe2EealgdEhVOTJ7w,
Pseudostate,Pseudostate1ie3UOe2EealgdEhVOTJ7w,_1ie3UOe2EealgdEhVOTJ7w,
Pseudostate,PseudostateLvpAOe3EealgdEhVOTJ7w,_L-vpAOe3EealgdEhVOTJ7w,
Pseudostate,PseudostateVyZ7cOe3EealgdEhVOTJ7w,_VyZ7cOe3EealgdEhVOTJ7w,
State,SetTargetChanged,_j9orEOe3EealgdEhVOTJ7w,SetTargetChanged
OpaqueBehavior,OpaqueBehaviorOfSetTargetChanged,_mZpagOe3EealgdEhVOTJ7w,Now(TargetChanged)
FinalState,FinalStatep7ABYOe3EealgdEhVOTJ7w,_p7ABYOe3EealgdEhVOTJ7w,
StateMachine,SmallSortingConveyorACTCheckWPType,_3sv6AOe3EealgdEhVOTJ7w,SmallSortingConveyor_ACT_CheckWPType
Transition,WPTypeChecked,_nPckoOe4EealgdEhVOTJ7w,[WPTypeChecked]
Transition,NOTWPTypeChecked,_qPGMoOe4EealgdEhVOTJ7w,[NOT WPTypeChecked]
Transition,TransitiontbkIoOe4EealgdEhVOTJ7w,_tbkIoOe4EealgdEhVOTJ7w,
Transition,optSensorDIWPLight,_vgf00Oe4EealgdEhVOTJ7w,[optSensor.DI_WPLight]
